photo_id,query,filename,save_path,alt_description,description,width,height,color,blur_hash,created_at,updated_at,promoted_at,user_name,user_username,user_portfolio_url,unsplash_page,download_location,image_url_regular,image_url_small,image_url_full,source,download_status,has_people,has_protective_medical_staff,confidence,tags,people_count_range,reason,model_raw_output,error
3986969,covid 19,3986969_Woman_wearing_a_face_mask_applying_hand_sanitizer_while_sitting_indoors__promoting_hygiene_and_safety..jpg,data/raw\3986969_Woman_wearing_a_face_mask_applying_hand_sanitizer_while_sitting_indoors__promoting_hygiene_and_safety..jpg,"Woman wearing a face mask applying hand sanitizer while sitting indoors, promoting hygiene and safety.",,4000,6000,#A7A7AC,,,,,Anna Shvets,,https://www.pexels.com/@shvetsa,https://www.pexels.com/photo/woman-in-white-crew-neck-t-shirt-pumping-sanitizer-3986969/,,https://images.pexels.com/photos/3986969/pexels-photo-3986969.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/3986969/pexels-photo-3986969.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/3986969/pexels-photo-3986969.jpeg,pexels,success,1.0,0.0,0.95,"['ppe', 'mask']",unknown,图片中的人戴着口罩，但没有明显的防护服或医疗装备。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""ppe"", ""mask""],
  ""reason"": ""图片中的人戴着口罩，但没有明显的防护服或医疗装备。""
}
```",
5574635,covid 19,5574635_Woman_holding_a_sign_that_says__Stop__COVID19___emphasizing_pandemic_safety..jpg,data/raw\5574635_Woman_holding_a_sign_that_says__Stop__COVID19___emphasizing_pandemic_safety..jpg,"Woman holding a sign that says 'Stop #COVID19,' emphasizing pandemic safety.",,4754,3169,#797777,,,,,JK Holland,,https://www.pexels.com/@jk-holland-752385,https://www.pexels.com/photo/woman-wearing-face-mask-holding-letter-board-5574635/,,https://images.pexels.com/photos/5574635/pexels-photo-5574635.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5574635/pexels-photo-5574635.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5574635/pexels-photo-5574635.jpeg,pexels,success,1.0,0.0,0.95,"['ppe', 'mask']",unknown,图片中有一个人戴着口罩，但没有明显的防护服或医疗装备。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""ppe"", ""mask""],
  ""reason"": ""图片中有一个人戴着口罩，但没有明显的防护服或医疗装备。""
}
```",
7280977,covid 19,7280977_Multiple_Covid-19_antigen_test_kits_arranged_on_a_pink_surface__ideal_for_health-related_content..jpg,data/raw\7280977_Multiple_Covid-19_antigen_test_kits_arranged_on_a_pink_surface__ideal_for_health-related_content..jpg,"Multiple Covid-19 antigen test kits arranged on a pink surface, ideal for health-related content.",,3508,2480,#F0C6C3,,,,,Alex Koch,,https://www.pexels.com/@alexandra-koch,https://www.pexels.com/photo/covid-19-antigen-kits-7280977/,,https://images.pexels.com/photos/7280977/pexels-photo-7280977.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/7280977/pexels-photo-7280977.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/7280977/pexels-photo-7280977.jpeg,pexels,success,1.0,0.0,0.95,['testing'],unknown,图片中有多个测试条形图，表明可能与检测或测试相关。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""testing""],
  ""reason"": ""图片中有多个测试条形图，表明可能与检测或测试相关。""
}
```",
5878484,covid 19,5878484_Close-up_of_a_vaccine_vial_labeled__Vaccine_Virus__on_a_striking_red_and_white_background..jpg,data/raw\5878484_Close-up_of_a_vaccine_vial_labeled__Vaccine_Virus__on_a_striking_red_and_white_background..jpg,Close-up of a vaccine vial labeled 'Vaccine Virus' on a striking red and white background.,,2160,3840,#F9CDD4,,,,,Artem Podrez,,https://www.pexels.com/@artempodrez,https://www.pexels.com/photo/a-vaccine-vial-on-white-background-5878484/,,https://images.pexels.com/photos/5878484/pexels-photo-5878484.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5878484/pexels-photo-5878484.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5878484/pexels-photo-5878484.jpeg,pexels,success,0.0,0.0,0.95,"['vaccine', 'virus']",unknown,图片中只有一个疫苗瓶，没有显示任何人员或医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccine"", ""virus""],
  ""reason"": ""图片中只有一个疫苗瓶，没有显示任何人员或医务人员。""
}
```",
8830698,covid 19,8830698_Close-up_of_an_EU_Digital_COVID_Certificate_with_QR_code_on_a_yellow_background..jpg,data/raw\8830698_Close-up_of_an_EU_Digital_COVID_Certificate_with_QR_code_on_a_yellow_background..jpg,Close-up of an EU Digital COVID Certificate with QR code on a yellow background.,,4160,6240,#D7D1B7,,,,,Nataliya Vaitkevich,,https://www.pexels.com/@n-voitkevich,https://www.pexels.com/photo/a-document-with-qr-code-8830698/,,https://images.pexels.com/photos/8830698/pexels-photo-8830698.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/8830698/pexels-photo-8830698.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/8830698/pexels-photo-8830698.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中没有显示任何人体或医疗人员，因此没有穿防护服的医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中没有显示任何人体或医疗人员，因此没有穿防护服的医务人员。""
}
```",
5863399,covid 19,5863399_Top_view_of_COVID-19_vaccine_vials_on_a_brown_surface__arranged_in_a_flat_lay..jpg,data/raw\5863399_Top_view_of_COVID-19_vaccine_vials_on_a_brown_surface__arranged_in_a_flat_lay..jpg,"Top view of COVID-19 vaccine vials on a brown surface, arranged in a flat lay.",,4160,6240,#93452E,,,,,Nataliya Vaitkevich,,https://www.pexels.com/@n-voitkevich,https://www.pexels.com/photo/vaccines-for-covid-19-5863399/,,https://images.pexels.com/photos/5863399/pexels-photo-5863399.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5863399/pexels-photo-5863399.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5863399/pexels-photo-5863399.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中有疫苗瓶，但没有显示人或医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中有疫苗瓶，但没有显示人或医务人员。""
}
```",
8770699,covid 19,8770699_Close-up_of_a_healthcare_worker_drawing_the_COVID-19_vaccine_into_a_syringe..jpg,data/raw\8770699_Close-up_of_a_healthcare_worker_drawing_the_COVID-19_vaccine_into_a_syringe..jpg,Close-up of a healthcare worker drawing the COVID-19 vaccine into a syringe.,,6000,4000,#CDCAC5,,,,,Gustavo Fring,,https://www.pexels.com/@gustavo-fring,https://www.pexels.com/photo/person-holding-yellow-syringe-and-clear-glass-bottle-8770699/,,https://images.pexels.com/photos/8770699/pexels-photo-8770699.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/8770699/pexels-photo-8770699.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/8770699/pexels-photo-8770699.jpeg,pexels,success,1.0,1.0,0.95,"['doctor', 'nurse', 'medical_staff', 'ppe', 'protective_suit', 'mask', 'face_shield', 'gloves']",unknown,图片中显示了一位穿着防护服和手套的医务人员正在操作疫苗注射器。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 1,
  ""confidence"": 0.95,
  ""tags"": [""doctor"", ""nurse"", ""medical_staff"", ""ppe"", ""protective_suit"", ""mask"", ""face_shield"", ""gloves""],
  ""reason"": ""图片中显示了一位穿着防护服和手套的医务人员正在操作疫苗注射器。""
}
```",
5995298,covid 19,5995298_Close-up_of_a_COVID-19_vaccine_vial_with_reflection__highlighting_the_medical_breakthrough..jpg,data/raw\5995298_Close-up_of_a_COVID-19_vaccine_vial_with_reflection__highlighting_the_medical_breakthrough..jpg,"Close-up of a COVID-19 vaccine vial with reflection, highlighting the medical breakthrough.",,4303,2869,#667393,,,,,Maksim Goncharenok,,https://www.pexels.com/@maksgelatin,https://www.pexels.com/photo/white-labeled-vaccine-bottle-5995298/,,https://images.pexels.com/photos/5995298/pexels-photo-5995298.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5995298/pexels-photo-5995298.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5995298/pexels-photo-5995298.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中只有一个疫苗瓶，没有显示任何人体或医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中只有一个疫苗瓶，没有显示任何人体或医务人员。""
}
```",
3993213,covid 19,3993213_High-resolution_image_of_coronavirus_particle_under_electron_microscope..jpg,data/raw\3993213_High-resolution_image_of_coronavirus_particle_under_electron_microscope..jpg,High-resolution image of coronavirus particle under electron microscope.,,2886,2872,#7FABB7,,,,,CDC,,https://www.pexels.com/@cdc-library,https://www.pexels.com/photo/microscopic-shot-of-a-virus-3993213/,,https://images.pexels.com/photos/3993213/pexels-photo-3993213.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/3993213/pexels-photo-3993213.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/3993213/pexels-photo-3993213.jpeg,pexels,success,0.0,0.0,0.95,"['virus', 'covid_sign']",unknown,图像显示的是一个病毒颗粒，没有显示任何人类或医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""virus"", ""covid_sign""],
  ""reason"": ""图像显示的是一个病毒颗粒，没有显示任何人类或医务人员。""
}
```",
30390772,covid 19,30390772_Circular_floor_sign_promoting_social_distancing_compliance_in_public_spaces..jpg,data/raw\30390772_Circular_floor_sign_promoting_social_distancing_compliance_in_public_spaces..jpg,Circular floor sign promoting social distancing compliance in public spaces.,,2683,3577,#A38B81,,,,,Karen Ella Gonzaga,,https://www.pexels.com/@karenellagonzaga,https://www.pexels.com/photo/social-distancing-floor-sign-for-safety-30390772/,,https://images.pexels.com/photos/30390772/pexels-photo-30390772.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/30390772/pexels-photo-30390772.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/30390772/pexels-photo-30390772.jpeg,pexels,success,0.0,0.0,0.95,['covid_sign'],unknown,图像中没有可见的人类或医疗人员，只有指示保持社交距离的标志。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""covid_sign""],
  ""reason"": ""图像中没有可见的人类或医疗人员，只有指示保持社交距离的标志。""
}
```",
5863396,covid 19,5863396_Close-up_of_Covid-19_vaccine_vials_and_syringes_on_black_background..jpg,data/raw\5863396_Close-up_of_Covid-19_vaccine_vials_and_syringes_on_black_background..jpg,Close-up of Covid-19 vaccine vials and syringes on black background.,,3816,5724,#08131A,,,,,Nataliya Vaitkevich,,https://www.pexels.com/@n-voitkevich,https://www.pexels.com/photo/covid-19-vaccine-and-injection-on-black-background-5863396/,,https://images.pexels.com/photos/5863396/pexels-photo-5863396.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5863396/pexels-photo-5863396.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5863396/pexels-photo-5863396.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中只包含一个注射器和疫苗瓶，没有显示任何人体或医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中只包含一个注射器和疫苗瓶，没有显示任何人体或医务人员。""
}
```",
3786131,covid 19,3786131_Disposable_face_masks_arranged_on_a_bright_red_surface_symbolizing_health_and_protection..jpg,data/raw\3786131_Disposable_face_masks_arranged_on_a_bright_red_surface_symbolizing_health_and_protection..jpg,Disposable face masks arranged on a bright red surface symbolizing health and protection.,,4000,6000,#F4816B,,,,,Anna Shvets,,https://www.pexels.com/@shvetsa,https://www.pexels.com/photo/three-face-masks-3786131/,,https://images.pexels.com/photos/3786131/pexels-photo-3786131.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/3786131/pexels-photo-3786131.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/3786131/pexels-photo-3786131.jpeg,pexels,success,0.0,0.0,0.95,['mask'],unknown,图片中有多个口罩，但没有显示任何人体或医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""mask""],
  ""reason"": ""图片中有多个口罩，但没有显示任何人体或医务人员。""
}
```",
5863312,covid 19,5863312_Close-up_of_COVID-19_vaccine_vials_and_a_syringe_on_a_pink_background_with_cotton_pads..jpg,data/raw\5863312_Close-up_of_COVID-19_vaccine_vials_and_a_syringe_on_a_pink_background_with_cotton_pads..jpg,Close-up of COVID-19 vaccine vials and a syringe on a pink background with cotton pads.,,2741,4112,#DBB6CB,,,,,Nataliya Vaitkevich,,https://www.pexels.com/@n-voitkevich,https://www.pexels.com/photo/preparing-covid-vaccine-on-pink-surface-5863312/,,https://images.pexels.com/photos/5863312/pexels-photo-5863312.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5863312/pexels-photo-5863312.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5863312/pexels-photo-5863312.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中展示的是疫苗接种相关的物品，没有显示人或医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中展示的是疫苗接种相关的物品，没有显示人或医务人员。""
}
```",
5995196,covid 19,5995196_Close-up_view_of_COVID-19_vaccine_vials_arranged_on_a_blue_surface__representing_medical_treatment..jpg,data/raw\5995196_Close-up_view_of_COVID-19_vaccine_vials_arranged_on_a_blue_surface__representing_medical_treatment..jpg,"Close-up view of COVID-19 vaccine vials arranged on a blue surface, representing medical treatment.",,4480,6720,#99C4D3,,,,,Maksim Goncharenok,,https://www.pexels.com/@maksgelatin,https://www.pexels.com/photo/white-and-red-labeled-bottles-5995196/,,https://images.pexels.com/photos/5995196/pexels-photo-5995196.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5995196/pexels-photo-5995196.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5995196/pexels-photo-5995196.jpeg,pexels,success,0.0,0.0,0.95,"['vaccine', 'vaccination']",unknown,图片中没有显示任何人物或医疗人员，所有内容都是疫苗瓶。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccine"", ""vaccination""],
  ""reason"": ""图片中没有显示任何人物或医疗人员，所有内容都是疫苗瓶。""
}
```",
5863304,covid 19,5863304_Covid-19_vaccine_vials_and_syringe_arranged_on_pink_background_for_healthcare_concept..jpg,data/raw\5863304_Covid-19_vaccine_vials_and_syringe_arranged_on_pink_background_for_healthcare_concept..jpg,Covid-19 vaccine vials and syringe arranged on pink background for healthcare concept.,,4160,6240,#D49DBE,,,,,Nataliya Vaitkevich,,https://www.pexels.com/@n-voitkevich,https://www.pexels.com/photo/corona-virus-vaccine-5863304/,,https://images.pexels.com/photos/5863304/pexels-photo-5863304.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5863304/pexels-photo-5863304.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5863304/pexels-photo-5863304.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中有疫苗瓶和注射器，通常与疫苗接种相关。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中有疫苗瓶和注射器，通常与疫苗接种相关。""
}
```",
4386340,covid 19,4386340_From_above_of_plastic_signboard_with_COVID_19_inscription_on_flag_of_USA_and_roll_of_paper_money_during_financial_crisis.jpg,data/raw\4386340_From_above_of_plastic_signboard_with_COVID_19_inscription_on_flag_of_USA_and_roll_of_paper_money_during_financial_crisis.jpg,From above of plastic signboard with COVID 19 inscription on flag of USA and roll of paper money during financial crisis,,6720,4480,#B58489,,,,,www.kaboompics.com,,https://www.pexels.com/@karola-g,https://www.pexels.com/photo/signboard-with-covid-19-title-on-american-flag-with-banknotes-4386340/,,https://images.pexels.com/photos/4386340/pexels-photo-4386340.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/4386340/pexels-photo-4386340.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/4386340/pexels-photo-4386340.jpeg,pexels,success,0.0,0.0,0.95,['covid_sign'],unknown,图片中有一个标牌上写着 'COVID-19'，背景是美国国旗和美元卷，没有显示任何人体或医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""covid_sign""],
  ""reason"": ""图片中有一个标牌上写着 'COVID-19'，背景是美国国旗和美元卷，没有显示任何人体或医务人员。""
}
```",
